Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.9768365902059218,0.9997477531433105,610.6980044475656,219.94998317532773,0.999993085861206,641.5951252340824,193.4281732794944,0.9999476671218872,577.7141122425094,186.97774022705994,0.9998754262924194,689.8139776451312,239.76209547635767,0.9997146129608154,516.1289355102997,233.4041798338015,0.9881035089492798,761.6182408707866,446.8722202715356,0.9777365326881409,422.4237769194757,426.80349514279027,0.9864954948425293,838.4992392322097,669.64609667603,0.9778339862823486,316.3325871956929,641.4341204353933,0.9995315074920654,678.5543948970037,698.1436534410112,0.9966825842857361,476.4173689138577,642.4197536282771,0.9605420827865601,706.5317766853932,921.6850275046817,0.8948072195053101,483.43925561797755,936.0920675327716,0.967379093170166,689.8882988061798,1312.963044241573,0.9728776216506958,468.7698238529963,1315.5932525749065,0.9257931709289551,715.4681647940076,1599.8807642790264,0.9591606855392456,445.58549859550567,1582.2277329119852
1,0.9763181069317985,0.9997597932815552,608.6307642790262,222.0460081636236,0.9999902248382568,639.5945253979401,194.02466277504683,0.9999595880508423,575.5934720271536,188.02483833684457,0.9998700618743896,688.9044212312735,238.70510372776218,0.9996930360794067,514.6826720505618,233.5509385241105,0.987102746963501,759.6282478932585,445.79887933052436,0.9778576493263245,419.48055653089887,425.90103435159176,0.9868484735488892,838.1899578651685,668.043510065543,0.9816859364509583,330.1460820458801,642.7399344569288,0.9993236064910889,674.1420880149813,697.3515771301498,0.9977757930755615,479.36205231741576,649.4533444522472,0.9586702585220337,707.1484375,925.0681764981274,0.8847364187240601,478.5271828183521,936.9511499297753,0.9710872769355774,692.497732326779,1313.7197155898878,0.9745051860809326,466.9169153792135,1312.7356917134832,0.9225093722343445,714.7176381086142,1602.225245786517,0.956032395362854,446.9602206226592,1582.0884538857679
2,0.9749847089543062,0.999765157699585,606.306326076779,221.91978654611424,0.9999862909317017,637.8230337078653,193.47504462195693,0.9999659061431885,573.3311388108615,187.79977176966293,0.9998757839202881,688.2434310627341,237.85587839419478,0.9996688365936279,514.4880910580524,232.92988866455994,0.9876834154129028,760.0188728932585,445.34037043539325,0.9775876998901367,421.7799040262173,426.586017965824,0.9873241186141968,837.3139044943821,667.3961990870787,0.9844334125518799,331.45599250936334,642.0457338483146,0.9991453886032104,671.791169241573,696.0928721910112,0.9975699782371521,478.1230249297753,653.439767673221,0.9574149250984192,704.7160287921349,927.711332514045,0.8834853768348694,491.30420470505624,942.9445371020599,0.9678638577461243,691.7483760533707,1310.5426322565543,0.9734569191932678,470.281484082397,1309.4525397940076,0.9010758399963379,712.914691596442,1600.22969335206,0.9584371447563171,443.30538974719104,1585.6446044007491
3,0.9745778441429138,0.999744176864624,604.3226240636704,217.91593515917603,0.9999788999557495,632.689460440075,188.25696395131087,0.9999623894691467,570.0621049859551,185.3477037979869,0.9998629093170166,686.4473607209738,233.29452686095507,0.9995520114898682,511.80631144662925,229.7498975889513,0.9866276979446411,757.6743182350187,443.99103171816483,0.9800165891647339,417.50790028089887,423.78350304307116,0.9890387058258057,837.7424215823971,665.1215765449439,0.9826470613479614,330.2651714653558,640.3868943117977,0.9990211725234985,667.9797226123596,694.6331489934457,0.9978188276290894,480.47145657771534,653.072112008427,0.9575939178466797,704.4264249765918,928.0770862593633,0.8914233446121216,491.6960732677903,947.7158678604869,0.9671761989593506,691.0666842228466,1302.4362125468165,0.9701866507530212,471.3921319054307,1305.218281835206,0.905500590801239,706.6360896535582,1595.5737944756554,0.9416722059249878,444.1002457865169,1587.960703417603
4,0.9739746100762311,0.9997469186782837,604.2292837078653,217.80876931179776,0.999980092048645,633.5170148642324,187.39718662219101,0.9999672174453735,570.9871693586142,185.43486291549627,0.9998787641525269,687.969920411985,232.7982173162453,0.9995322227478027,513.6251316713483,230.72466789559925,0.9850286245346069,758.8934486189139,443.12353698501875,0.9801106452941895,418.113515332397,425.5228084035581,0.9912571907043457,841.5942474250937,664.1415028089888,0.9800118207931519,336.5644750702247,640.5682350187266,0.9991875886917114,670.5119089419477,694.4397384129213,0.9979369640350342,480.32932467228466,655.1566889044944,0.953276515007019,704.6224689840824,919.7792310393259,0.8873312473297119,491.55752574906376,951.1593662219101,0.9689922332763672,691.0540291432585,1304.397969335206,0.963919997215271,471.8774871254682,1305.7350187265918,0.9050367474555969,708.9049332865168,1594.0439197097378,0.9463735818862915,442.7337897940075,1584.6199087078653
5,0.9730773427907158,0.999746561050415,603.3448180009364,218.816914647706,0.999976396560669,632.9105220037454,188.9953841877341,0.9999648332595825,570.2291812968165,186.00298820809925,0.9998623132705688,686.9566362359551,232.78221558988764,0.9995505809783936,511.86483204588023,230.3687895014045,0.9858856201171875,759.2448648174159,443.93251111891385,0.9803692102432251,415.51783415262173,426.50361364700376,0.9906072616577148,841.7986306179776,665.9296728698503,0.9790310263633728,336.65744967228466,640.1679541198503,0.9992873668670654,670.6958830758426,693.8025953885768,0.9972774982452393,476.76271360018734,655.5933988764045,0.9556386470794678,704.4204997659176,919.9417720037453,0.872811496257782,492.0923308754682,947.2110545411986,0.967513918876648,690.5673572097378,1304.8706694756554,0.9680023193359375,470.56560159176036,1306.4416549625469,0.9015659689903259,702.7896769662921,1597.4386996722847,0.9452238082885742,445.8424040262173,1586.3379272003747
6,0.9709506245220408,0.999697744846344,605.9519838483147,215.22771828183522,0.9999842643737793,634.5619733146068,185.4941333099251,0.9999598860740662,571.7875117041199,184.00710659527155,0.9998723268508911,687.8773115636704,231.31931033473785,0.9995764493942261,513.4157010767791,229.25753818469101,0.984149694442749,759.533663974719,441.72825959737827,0.9813750982284546,419.91916842228466,424.73486511001875,0.991205096244812,844.257666198502,663.7012084503746,0.9727407693862915,338.7194961376405,639.0270218867041,0.9991623163223267,669.4037482443821,692.53672167603,0.997445821762085,476.80536048689146,656.1262289325842,0.9544259309768677,706.3042047050562,919.4566362359551,0.8774626851081848,476.63243211610495,931.0440074906368,0.9721341133117676,690.841014161985,1304.7726474719102,0.9712629914283752,471.34875351123594,1304.774841994382,0.89656662940979,712.3939314138577,1595.1651743913858,0.9091387987136841,436.9434691011236,1589.3572975187267
7,0.9733141590567196,0.9997243881225586,603.9642585440075,217.73221705290263,0.9999758005142212,632.47344627809,187.07393346207866,0.9999673366546631,570.3368591994382,185.83741148759364,0.9998668432235718,687.305857911985,232.16714580407304,0.9995551109313965,512.8436622191011,230.7884919241573,0.984630286693573,759.5109872425094,441.7789164911049,0.9826664924621582,420.6979312968165,425.9248814957865,0.9920436143875122,845.0428663389514,662.3523086376405,0.9665845632553101,341.5273144897004,639.5132549157304,0.9992939233779907,671.6376989700375,693.5746576544944,0.9980038404464722,478.91210205992513,656.3260767790263,0.9524883031845093,706.1395423689139,920.3443937265918,0.8812360763549805,478.910785346442,930.9923630617977,0.973792552947998,691.7281132958801,1307.0798220973784,0.962344765663147,472.2765244616105,1306.7102645131088,0.9075129628181458,711.4955670646068,1596.283210440075,0.9466538429260254,440.60546875,1585.4969861891386
8,0.9727372492060942,0.9997380375862122,602.2400222378277,217.83947433871722,0.999971866607666,631.4379974250937,187.24629491455994,0.9999622106552124,567.91249707397,185.21049128043072,0.9998624920845032,686.8214536516855,232.02532478932585,0.9995625019073486,511.9786546114233,230.71001945809925,0.9845319390296936,758.9951281601125,442.6804628979401,0.983546257019043,418.16647647471916,426.22384860720973,0.992451012134552,846.395862593633,662.667734667603,0.9655254483222961,341.6640332397004,640.083757607678,0.9992638826370239,671.4089565777153,694.1203622425094,0.998032808303833,478.50421348314615,656.5036867977528,0.9515503644943237,707.6730746722847,919.9566947565544,0.8794538974761963,493.42872191011236,952.1328563904494,0.9691658020019531,693.2086113061798,1301.6984140917602,0.9614763855934143,474.0872249531835,1303.4726123595506,0.9030014276504517,712.4345300795881,1595.7376521535582,0.9494369029998779,443.46771125936334,1584.9464536516855
9,0.9717536112841438,0.999702513217926,599.0122454353933,214.57040393843633,0.9999525547027588,627.0394428838952,183.74213629447567,0.9999507665634155,564.6865490402622,182.79792471324907,0.9998297691345215,684.1778587312735,229.9255325374532,0.9995232820510864,509.6167632256555,229.15245713366104,0.9842459559440613,758.0013020833335,441.01770979634836,0.9774912595748901,416.13654318820227,425.9630296114232,0.99067622423172,846.3690894194756,663.3460615636704,0.975409984588623,341.70638752340824,639.3687821863296,0.9989021420478821,667.7188670411986,692.396564840824,0.9978880882263184,479.308359667603,655.5653821395131,0.9496587514877319,709.4514425327716,916.8090911750936,0.8781322240829468,493.27364232209743,953.7784556413858,0.9747937917709351,694.787423923221,1307.5359901685395,0.9641268253326416,471.48869089419475,1303.572975187266,0.9075902700424194,710.7987330290262,1593.3226533239701,0.9219369888305664,442.97401685393265,1588.052580758427
