Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
2,0.9710424647611731,0.9997681379318237,474.181882022472,303.88119586844573,0.9999781250953674,530.0972904962547,265.5921736013577,0.9998695850372314,438.2456987359551,269.29252253043074,0.9996620416641235,572.3464565777153,301.6228676556648,0.9990183115005493,394.0420177902622,316.29780401451313,0.9900364875793457,682.3694259129213,525.6001287453183,0.986646294593811,315.2026275749064,538.013518258427,0.996935248374939,766.8905811095506,769.4378364934457,0.9860464334487915,274.3695136938203,791.5798367275281,0.995976448059082,624.7891795411986,844.5077686095506,0.9975830912590027,380.5623098080524,767.3190250468165,0.9185720682144165,643.4516912453184,1044.5826749765918,0.8998661637306213,405.97034468632967,1007.9380266853933,0.9361675977706909,617.0948911516855,1441.4779377340824,0.9352586269378662,392.53467345505624,1436.2514630149813,0.9696767330169678,675.2197448501872,1727.11405664794,0.8966605067253113,381.60624414794006,1727.8329822097378
3,0.9693416918025297,0.9997645616531372,474.5706051029963,303.7785470798221,0.9999738931655884,530.6789121020599,265.5772508485487,0.9998688697814941,438.9341935861423,269.430704295412,0.9996405839920044,572.9368562734082,301.55335615636704,0.9991443157196045,393.98130266853934,316.67731010065546,0.9901305437088013,683.1318761704119,524.7564445809925,0.987540066242218,315.9653704353933,538.6825550093633,0.9971139430999756,767.2060802902622,769.4847261235956,0.9848116636276245,275.33737125468167,791.4570166198503,0.9961813688278198,624.5971588249065,844.4761674859551,0.9977600574493408,381.2467082162922,767.6163096910112,0.9179577827453613,642.2041783707866,1037.5465238764045,0.8986985683441162,403.6481741573034,1012.1666520365169,0.9256845712661743,623.1109550561798,1423.4275514981273,0.9333938956260681,391.80762816011236,1435.5923747659176,0.9716346263885498,675.5264659410113,1725.9496430243446,0.879509449005127,384.7762318586142,1726.3013518258429
4,0.9723643485237571,0.999780535697937,474.69825316011236,303.6763006203184,0.9999723434448242,531.3151041666667,265.75133134363296,0.9998782873153687,439.2319171348315,269.19565265098316,0.9996496438980103,573.0097144194757,301.61312031835206,0.999138593673706,393.7606068586142,316.22421436095505,0.9896292686462402,683.1903236189139,524.7488003277153,0.987964391708374,316.6141444288389,538.0953373712547,0.9971014261245728,766.3486803604869,769.4998683286517,0.9850924015045166,245.9301117743446,786.6208011470038,0.9966236352920532,625.7919300093633,844.325550093633,0.9976354241371155,380.88219803370794,768.3006349485019,0.9162113070487976,640.3573414091761,1032.4166812968165,0.9066076278686523,406.13332455524346,1013.0478259597379,0.9250198602676392,645.9714419475656,1428.2528675093633,0.9506083726882935,393.2649373829588,1431.7518141385767,0.9738587141036987,675.0028528792136,1725.5626755617977,0.9054220914840698,386.2121810627341,1728.1637698970037
5,0.9728523597997778,0.9997718334197998,475.23803253745325,304.35287189840824,0.9999682903289795,531.8582484784645,266.2880932525749,0.9998832941055298,440.13269545880155,269.2009926556648,0.9996622800827026,573.5740724485019,301.60207455524346,0.9991205930709839,394.07866631554305,315.95476357677904,0.989648163318634,682.3226825842696,525.4504988881087,0.9888907670974731,316.8570780664794,537.6136031132959,0.9971643090248108,766.8977498829588,769.5536341292135,0.9849741458892822,245.6144662921348,786.6249707397004,0.9960380792617798,625.0304307116105,844.4294973080524,0.9978046417236328,381.15863471441946,768.2476006554307,0.9235060214996338,638.3416725187267,1034.109682233146,0.9107488989830017,403.8675532537453,1016.1061124765918,0.9303733110427856,645.1359140917602,1428.9216116573034,0.9533448219299316,393.2936856273409,1430.4795763108614,0.9704248905181885,675.0847817181648,1725.6602586610488,0.8971657752990723,388.1326808286517,1726.1679248595506
6,0.9722664776970359,0.9997743368148804,475.8971207865169,304.52049683988764,0.9999632835388184,532.306955173221,266.65375555945695,0.9998889565467834,440.71643843632967,269.09450345271534,0.9996912479400635,573.878672167603,301.8880939840824,0.9991637468338013,394.50893902153564,315.4448297050562,0.989924430847168,682.1469013342696,524.8792281132959,0.9881485104560852,316.86234492041206,537.6572009597378,0.9973123073577881,766.364773525281,769.4809222846442,0.9856843948364258,245.09363295880155,786.707192181648,0.9960182905197144,624.619762406367,844.1401129447565,0.9977812170982361,381.0082367743446,768.4399139747192,0.9231575131416321,638.1990285580525,1031.4105658941949,0.8985111713409424,403.0179804541199,1010.6370698735956,0.933542013168335,645.6496518024344,1428.9431179775281,0.9604485034942627,392.83086083801504,1432.5405255149813,0.962997555732727,674.0112213249065,1724.608350889513,0.8965226411819458,388.81195868445695,1727.5955348782772
7,0.9719449842677397,0.9997867941856384,476.3061066245318,304.26854737242513,0.9999604821205139,532.8739466292135,266.5449438202247,0.9999017715454102,440.9833655196629,269.1032266795412,0.999712347984314,574.4270833333334,302.2179307116105,0.9992053508758545,395.29296875,315.46052054073033,0.9898854494094849,681.896798923221,524.7606141736892,0.9874206781387329,315.32574028558054,538.1927741690075,0.9973306655883789,766.1702656835207,769.3959211142322,0.9859419465065002,245.53319580992513,786.8234287219101,0.9960628151893616,624.8352645131085,844.0344101123595,0.9978177547454834,380.1069463951311,767.9284439372659,0.9249279499053955,638.322726474719,1030.4713102762173,0.8890469074249268,399.3861920646068,1011.8630764279027,0.9470106363296509,645.4018902153559,1429.9429424157304,0.9575103521347046,392.63693820224717,1429.5363705524346,0.9617433547973633,674.0111481741574,1724.0740578183522,0.8897994756698608,388.37100596910113,1727.7523700842696
8,0.9701252930304584,0.9997965097427368,476.9406893726592,304.5747746956929,0.9999547004699707,533.9434837312734,267.0333165086611,0.9999037384986877,441.4628686797753,269.56122351942884,0.9997121095657349,575.0463775749064,302.00332470154495,0.9992488622665405,396.0027504681648,315.4321746254682,0.9904340505599976,682.8934778792136,524.6314665262172,0.9887304306030273,316.75313085205994,538.0612856975656,0.9971734285354614,766.2126199672284,769.4249619616105,0.9833837747573853,245.17073384831463,787.3050532537453,0.9961779117584229,624.8675971441949,844.1761031132959,0.9980035424232483,381.80309281367045,768.0781103698503,0.9303961992263794,639.5019165496255,1033.320166198502,0.8760876655578613,397.910083099251,1014.1352118445693,0.9350453019142151,618.2195107677903,1440.665232911985,0.9597725868225098,393.4458391853933,1429.4532713014983,0.9613293409347534,675.0247249531835,1723.0389747191011,0.8769798278808594,387.8751901919476,1727.6190894194758
9,0.9694403900819666,0.9997994899749756,477.35062617041206,304.93588336844573,0.9999529719352722,534.6010358146068,267.435627340824,0.9999039173126221,441.66951954588023,270.1456065660112,0.9996755123138428,576.1535873127341,302.23250599836143,0.9992481470108032,396.32571102528095,315.6843252574906,0.9907698035240173,683.161648525281,524.186015039794,0.9898197054862976,317.23848607209743,537.0986218398876,0.9972647428512573,766.4813758192884,769.2919738998128,0.9823575019836426,274.11765566479403,789.3822419241574,0.9962530136108398,623.9443615402622,843.9077861657304,0.9976053237915039,380.6274871254682,768.0477528089888,0.9330195188522339,639.9327744616105,1035.6909819756554,0.8449565172195435,396.9460293773409,1007.5042427434457,0.9400776624679565,616.8763167134832,1439.3647588951312,0.9580640196800232,393.76353288857683,1425.2937734082398,0.9631167650222778,674.5298601357679,1722.7844101123596,0.8886020183563232,389.31823501872657,1729.039384363296
10,0.9693462462986216,0.9997965693473816,478.1454822097379,304.7364378511236,0.999943196773529,535.3682408707865,266.99167544475654,0.9999118447303772,442.2650397940075,269.61151465941015,0.9996494054794312,577.1574350421349,302.5258770774813,0.9993054270744324,396.43748536985026,315.62803575608615,0.9910614490509033,683.7543890449438,524.0123551615169,0.9904675483703613,317.27147705992513,536.5971734550562,0.9971227049827576,766.1391766151685,769.6421465355805,0.9843015670776367,273.8854751872659,790.4254447565544,0.9964529275894165,624.8993445692884,843.6153294709738,0.9973846673965454,379.52986013576776,767.455231741573,0.9310709238052368,641.5227791432585,1038.2325316011236,0.8489981889724731,395.9256495786517,1009.4136967462547,0.9356527328491211,617.7201106039327,1438.962283473783,0.9528870582580566,393.5688055945693,1422.7539794007491,0.9589200019836426,673.2108789794008,1723.3745903558054,0.8959599733352661,388.79111072097385,1728.862359550562
11,0.9703385479309979,0.9997982978820801,478.93551029962555,304.8641590589888,0.999929666519165,536.4511645599251,266.8913126170412,0.9999212026596069,443.0279289559926,269.2417741982678,0.9996240735054016,578.3214829119851,303.2486430536049,0.9993366003036499,396.590004681648,314.9666798338015,0.9906281232833862,683.0849865402622,524.0445414911048,0.9895031452178955,316.74991221910113,536.4706592345506,0.9969770312309265,765.5846939372659,769.6179336376405,0.9829457998275757,273.8377808988764,790.0040964419476,0.9965811967849731,625.3740197799625,843.7793334503746,0.9970699548721313,377.72267088014985,766.7387933052435,0.9307583570480347,642.227659761236,1039.6927668539327,0.8527511954307556,398.47224660580525,1009.6745523174158,0.9312971830368042,615.5626024110488,1439.7994206460676,0.9597659111022949,392.7836786048689,1425.5552141853932,0.9661207795143127,673.2348724250937,1723.1481156367042,0.9027467966079712,387.32209737827714,1729.3673923220974
