Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.8422447758562425,0.9997580051422119,237.78457470154495,214.83608288711375,0.9999765157699585,258.06059076544943,202.07260303283005,0.9998444318771362,221.02001404494382,199.91876152124297,0.9924145340919495,269.5304544856039,225.54129268346207,0.9966332912445068,201.95446914501406,218.90365772033005,0.9589941501617432,315.7793023613062,322.39318161867976,0.9598255157470703,155.49091467696627,321.56274688377806,0.9449090361595154,334.9655185656601,444.67641766151684,0.9769483208656311,135.87440747893257,422.04373134655896,0.9924403429031372,325.94992648349717,556.3987337605337,0.7112717628479004,119.97254103757021,539.510895804073,0.5902878046035767,282.374665335323,504.5555543363764,0.8727478981018066,175.69313992275278,501.4098709620786,0.9567448496818542,201.53139264396066,641.1906930301966,0.8390660285949707,263.3393225509129,629.8107224367977,0.2753514051437378,257.57667112886236,742.7057364817415,0.2509472966194153,211.16926900456463,735.5160419592696
1,0.8285150229930878,0.99979567527771,235.82124517205057,214.9294186709972,0.9999682903289795,255.20345966467698,201.71541706899578,0.9997869729995728,217.39927141853934,200.1650418056531,0.9935351014137268,280.29327049683985,220.63008854898175,0.9981015920639038,198.88441450140448,219.38384666871488,0.9467638731002808,311.5866671787219,323.0636082338483,0.9429346323013306,153.07718684164325,322.3783137289326,0.9527580738067627,332.472870215941,444.38012969627806,0.9812952280044556,128.24830473139045,421.7888924245084,0.9934533834457397,324.37801746839887,555.6506210498595,0.5948663353919983,116.10307672050561,522.5410375702247,0.5722187161445618,284.7302657566713,497.2338592872191,0.839635968208313,170.89939760358146,508.5905679424157,0.9723060727119446,200.01404494382024,638.1168254037921,0.752062201499939,258.5893335235253,624.1337122542135,0.2902957797050476,256.84161582689603,743.5574306530899,0.2549774944782257,209.3574986832865,741.2049025632023
2,0.8304080857950098,0.999755859375,234.21208413799155,215.01615717169943,0.9999490976333618,253.84793056530896,201.9594479678722,0.999711275100708,215.97634304775278,200.09776597612358,0.9959248304367065,279.4066285551264,224.8012174113413,0.999184787273407,195.83197090063203,218.9880919724368,0.939407467842102,311.68152541257024,321.17579770891854,0.9736388921737671,157.14969935042132,320.7951577861657,0.9682309627532959,330.9153078915028,441.62164238061797,0.9434143900871277,125.20557189255618,422.3140142205056,0.9945621490478516,323.9729909146769,553.3404472436797,0.7940868139266968,112.51415466994382,543.8491375526685,0.6094304323196411,183.5380091292135,512.5611723139045,0.7850675582885742,172.97593706109552,506.4657215589888,0.9708828330039978,198.18836683637642,636.7511192064607,0.6749672889709473,256.8667979722612,626.2252018960673,0.21946850419044495,259.9094759480337,742.5754367099719,0.24925431609153748,209.4042145804073,736.990815923455
3,0.8381108589032117,0.9996870756149292,232.4557529406601,216.29552262552667,0.999921441078186,252.8734802931882,202.60094803370785,0.9994815587997437,214.09550013167132,200.390625,0.9962252378463745,278.9774348226826,223.60897449964887,0.9994577765464783,193.9405119820927,218.70834522033005,0.9446821212768555,318.7153814080056,319.03745501228934,0.9590415358543396,152.57993548103934,318.8868833391854,0.9612618684768677,332.1252304248595,441.5739389483848,0.9470755457878113,131.65096668714887,425.7657237535112,0.9967204332351685,322.638337210323,554.479184954354,0.8674610257148743,99.85853559515448,540.532500877809,0.5602911710739136,269.17837078651684,514.9782193644663,0.8260747790336609,209.25523393609552,502.29152036516854,0.9603452682495117,198.52665247542132,634.8126426439607,0.7141106128692627,258.47003379564603,625.1734770014044,0.23727086186408997,210.5301691976826,743.5998397998595,0.27877628803253174,257.2919867011938,743.7626185042135
4,0.8284891826264998,0.9994117617607117,229.1520365168539,216.46428140361655,0.9998866319656372,250.2347316099017,201.83770683374297,0.9996774196624756,221.58019333742976,200.8544921875,0.9960609078407288,275.38239554073033,224.2183659585674,0.9995906949043274,192.6146912306882,219.45375592521066,0.9754595756530762,315.34939540905896,319.58893850948033,0.953331470489502,163.82911253511236,318.9648163184691,0.9670754671096802,333.0270968662219,445.04454880617976,0.9722373485565186,126.02983453300561,419.6797368767556,0.9942143559455872,319.5162175210674,550.5542815133426,0.9727606177330017,97.58797291959269,536.4026290379213,0.5445110201835632,281.3818633690309,498.2373046875,0.7453101277351379,174.46338439255618,497.30254784058985,0.9633484482765198,198.98486876755618,634.831515537219,0.6243394017219543,255.34566472085675,627.7239510182584,0.2125840187072754,207.61619996488764,742.6911429073034,0.16451683640480042,257.68944215238764,746.0702137464888
5,0.8148063245941611,0.9994256496429443,238.58168012640448,218.5338258207514,0.9998078942298889,248.0632790554775,202.57701402299858,0.9997193813323975,219.8287723841292,201.85492011938203,0.9967278838157654,273.5625054863062,224.30467927054073,0.9995368719100952,190.65127940660113,220.00517084357443,0.9709632396697998,314.11445531952245,322.2627446892556,0.9705138206481934,154.17507900280896,318.66029889396066,0.9672355651855469,333.97814804248594,449.73986679248594,0.9654116630554199,120.10338943995785,416.6752984550562,0.9952918291091919,322.1887618504213,549.5240080758426,0.9630624055862427,85.76281601123594,513.8283444522472,0.6118878126144409,206.20196738939603,516.7823911516854,0.7033306956291199,173.4053228142556,495.8679336376404,0.9594546556472778,200.01078059164325,643.8630179073034,0.3911725878715515,216.10579244206457,644.8546677492977,0.21429657936096191,207.33047313904495,742.2871861832865,0.14386898279190063,209.97229415379212,737.3992165554776
6,0.8369902389891007,0.999550461769104,237.5260599543539,218.8796414150281,0.9998542070388794,254.65982158532302,205.0533817591292,0.9997174739837646,218.91749692766854,202.25980951544943,0.9974566698074341,272.82489905196627,225.03092905108846,0.9995169639587402,190.31540774227528,220.1902650983146,0.9631009101867676,314.8381813992275,323.74089273174155,0.9697905778884888,148.34604327598316,317.85795404669943,0.9534624814987183,340.3120610955056,428.26736964536514,0.9555574059486389,112.48225179950842,410.5431991748595,0.9907494783401489,313.51886192064603,542.7836420294943,0.9740477204322815,89.43875087780899,501.1150368679775,0.5275764465332031,223.42197375351122,510.08092301615164,0.7607710361480713,173.4960388869382,496.59733804424155,0.9588255882263184,202.2014352176966,643.7653067942416,0.644249439239502,209.87400697858146,645.692810744382,0.2870051860809326,207.40840611832863,741.1087824789325,0.24760201573371887,206.3175912921348,739.603120610955
7,0.8511355221271515,0.9996771812438965,236.37009524227528,217.95159157742276,0.9998860359191895,252.98402936271066,204.46254773086375,0.9998054504394531,217.93267753686797,201.72874879301264,0.9969674348831177,271.6458918539326,224.5723150017556,0.999500036239624,189.4820652650983,219.4519317284059,0.9685630798339844,313.5506276334269,317.88025588132024,0.9676527380943298,148.905975684691,314.01068183813203,0.9468115568161011,341.0942437675562,426.82960081636236,0.9899392127990723,114.99522691362358,416.36013759655896,0.9946662187576294,307.89207887113764,525.096284673455,0.9211350679397583,89.03270935744382,481.25833918539325,0.6014305949211121,289.25811424683985,503.85687324438203,0.7936534881591797,178.45077686095505,489.3579924508427,0.9702233672142029,197.56863369030896,646.6774381144663,0.8203481435775757,195.76358409410113,640.3693381320224,0.2507692575454712,251.86254608497188,728.7837407830056,0.2482750117778778,209.01951479108146,735.7792749297753
8,0.8483020382768968,0.9996083974838257,237.02938465589887,219.03620687763342,0.9998741745948792,254.43521221032302,205.4626739159059,0.9997668266296387,218.62812170821627,202.36060667573736,0.9980496764183044,272.3503884304775,226.48183758339184,0.9993974566459656,190.8105743065309,220.37749901246488,0.9685338735580444,313.2662449525983,316.61239795470505,0.9605687856674194,152.8763606039326,313.5543583216292,0.9800412654876709,346.11218398876406,419.120819434691,0.982719898223877,112.2218717082163,412.62807781776684,0.9040641784667969,297.9102934076545,513.1920426615169,0.7676413059234619,88.4997284278441,470.1172972261236,0.8100321292877197,279.69789655021066,525.1873024929776,0.6732171773910522,177.70971405372188,485.4293034585674,0.8780132532119751,195.68101518609552,645.4935481039325,0.8842057585716248,199.6049310919944,646.9560327422753,0.35630643367767334,256.15102703651684,740.4267248946629,0.2590940594673157,208.35268170646066,739.816099016854
9,0.8379273817819708,0.9995852708816528,236.2642643960674,219.77141305301964,0.9999121427536011,253.32651202598316,206.16947474104634,0.9996328949928284,217.4071716994382,203.28053678019663,0.9983749389648438,270.7040028089888,227.59587320049155,0.9990843534469604,189.21979239817415,222.15916322858146,0.972152054309845,310.1702126492275,316.2979777475421,0.9497356414794922,150.04981566011236,312.99862293714887,0.9492359757423401,342.6434120435393,420.8292003160112,0.972192645072937,108.08896868416431,404.1630365607444,0.9241638779640198,278.8684493504213,512.5847634304776,0.7985032796859741,90.89332151948736,430.5506056882022,0.7487984895706177,272.29157522823033,535.7411999648876,0.8404034376144409,186.51180653089887,498.1742670294944,0.9321870803833008,198.44057233146066,645.4454880617977,0.6176847219467163,197.66406798630618,647.690155372191,0.32578691840171814,254.31070049157302,742.4931969803371,0.21733176708221436,253.94314540905896,743.5791015625
